date,likes,replies,retweets,source,tweet,sentiment
2013-12-29 04:13:35+00:00,16,9,45,Twitter for iPhone,audio migos & youngthugworld  yrn  lobbyrunners    so livemixtapes,"[{'label': 'neutral', 'score': 0.9368036985397339}]"
2013-12-29 04:10:47+00:00,8,2,32,Twitter for iPhone,im never callin djprettyboytank ... dj pretty boy tank again ,"[{'label': 'negative', 'score': 0.5040876865386963}]"
2013-12-29 04:06:51+00:00,19,10,49,Twitter for iPhone,im thinkin aout signin hoodrichkeem ,"[{'label': 'neutral', 'score': 0.8779194355010986}]"
2013-12-29 03:58:54+00:00,96,18,231,Twitter for iPhone,live life like a thug,"[{'label': 'negative', 'score': 0.7119594216346741}]"
2013-12-28 15:05:50+00:00,385,38,436,Twitter for iPhone,plzzz get the fuqk out my faceee richhomiequan ,"[{'label': 'negative', 'score': 0.9104855060577393}]"
2013-12-28 02:49:01+00:00,17,3,14,Twitter for iPhone,"tonightcomethru please and thanks anderson, sc. ","[{'label': 'positive', 'score': 0.8138717412948608}]"
2013-12-28 01:11:44+00:00,35,16,145,Twitter for iPhone,lobby runners  runnin around the phuckkkinnnn lobby ,"[{'label': 'neutral', 'score': 0.5811372995376587}]"
2013-12-26 08:09:03+00:00,68,16,236,Twitter for iPhone,stoner..,"[{'label': 'neutral', 'score': 0.8229097127914429}]"
2013-12-23 20:54:35+00:00,9,3,21,Twitter for iPhone,foriegnfriends trend,"[{'label': 'neutral', 'score': 0.7012774348258972}]"
2013-12-22 06:38:52+00:00,18,8,59,Twitter for iPhone,foriegnfriends,"[{'label': 'neutral', 'score': 0.6328131556510925}]"
2013-12-21 17:10:49+00:00,14,3,57,Twitter for iPhone,getting loaded before spoiledmilk,"[{'label': 'neutral', 'score': 0.7911056280136108}]"
2013-12-21 00:23:04+00:00,13,3,9,Twitter for iPhone,cometrue for me please ,"[{'label': 'neutral', 'score': 0.6757687926292419}]"
2013-12-20 21:55:53+00:00,8,2,13,Twitter for iPhone,fading.... thefader stonernation,"[{'label': 'neutral', 'score': 0.7408521175384521}]"
2013-12-19 23:00:10+00:00,26,2,10,Twitter for iPhone,so 10deep for the package... yall fuckin with the kid stonernation teamysl ,"[{'label': 'negative', 'score': 0.534537136554718}]"
2013-12-19 02:50:46+00:00,10,17,76,Twitter for iPhone,rt would you like a concert  spoiledmilk,"[{'label': 'neutral', 'score': 0.9239322543144226}]"
2013-12-17 02:06:18+00:00,20,12,100,Twitter for iPhone,loaded..,"[{'label': 'neutral', 'score': 0.815988302230835}]"
2013-12-15 13:44:25+00:00,172,11,197,Twitter for iPhone,hitunes on the wayy til then... plz get the fuk out my face ,"[{'label': 'negative', 'score': 0.5566331148147583}]"
2013-12-15 00:08:50+00:00,2,3,9,Twitter for iPhone,"jackinherbox brah 10,000 4s though youngthugworld  oomin","[{'label': 'neutral', 'score': 0.7836557626724243}]"
2013-12-14 23:32:00+00:00,17,2,15,Twitter for iPhone,"texano wants me to come to them, so yall should come to me ","[{'label': 'neutral', 'score': 0.5884658098220825}]"
2013-12-14 12:53:24+00:00,33,10,98,Twitter for iPhone,stoner,"[{'label': 'neutral', 'score': 0.7937784790992737}]"
2013-12-14 01:45:55+00:00,16,3,35,Twitter for iPhone,young thug  some more  official video ,"[{'label': 'neutral', 'score': 0.9276043176651001}]"
2013-12-14 01:45:16+00:00,9,0,36,Twitter for iPhone,young thug & peewee longway  loaded official video ,"[{'label': 'neutral', 'score': 0.9171985387802124}]"
2013-12-14 01:44:35+00:00,12,1,29,Twitter for iPhone,"young thug  cant see em prod. by metro boomin, southside, & dj spinz ","[{'label': 'neutral', 'score': 0.9320216774940491}]"
2013-12-14 00:47:02+00:00,7,2,14,Twitter for iPhone,slime bucbuc wit it  slime d.k wit it  freedk,"[{'label': 'neutral', 'score': 0.6774836778640747}]"
2013-12-14 00:44:35+00:00,4,1,12,Twitter for iPhone,everybody go tell djflyguy to keep turnin up on tht thugga thugga on his radioinvasion radio station  slatt ysl,"[{'label': 'neutral', 'score': 0.5984728932380676}]"
2013-12-13 21:10:53+00:00,19,5,47,Twitter for iPhone,ysl youngslimelife... slatt,"[{'label': 'neutral', 'score': 0.9074921607971191}]"
2013-12-13 19:02:23+00:00,77,4,95,Twitter for iPhone,how the fck you gone survive on a ysl runway  howfool ,"[{'label': 'negative', 'score': 0.9181787967681885}]"
2013-12-13 18:48:37+00:00,56,10,64,Twitter for iPhone,hitunes on the winayyyy ,"[{'label': 'positive', 'score': 0.8707057237625122}]"
2013-12-13 18:46:54+00:00,12,2,24,Twitter for iPhone,we need to get stoner on billboard  need my fans to keep requesting stoner on the radio ,"[{'label': 'positive', 'score': 0.6311216950416565}]"
2013-12-13 18:44:26+00:00,7,1,8,Twitter for iPhone,features  contact bookyoungthuggmail.com or 404 5102502,"[{'label': 'neutral', 'score': 0.838650643825531}]"
2013-12-13 18:33:43+00:00,155,5,107,Twitter for iPhone,thugger  thugger  xdannyxbrownx peeweelongway ...  fools gold event  ,"[{'label': 'neutral', 'score': 0.5734299421310425}]"
2013-12-13 05:35:53+00:00,1,1,4,Twitter for iPhone,doncannon sonnydigital want sommmme more nigha youngthugworld metroboomin  oomin,"[{'label': 'positive', 'score': 0.5354560613632202}]"
2013-12-13 04:06:16+00:00,3,5,13,Twitter for iPhone,im  texano this sat.. stoning..,"[{'label': 'neutral', 'score': 0.8098384737968445}]"
2013-12-13 02:40:48+00:00,9,3,16,Twitter for iPhone,bring me to your city  contact bookyoungthuggmail.com or 404 5102502,"[{'label': 'neutral', 'score': 0.5123116374015808}]"
2013-12-13 02:39:30+00:00,0,0,2,Twitter for iPhone,wellssfargo salute to my boy youngthugworld  stoner ysl,"[{'label': 'positive', 'score': 0.9197912812232971}]"
2013-12-13 02:20:51+00:00,0,1,5,Twitter for iPhone,metroboomin warrior youngthugworld ,"[{'label': 'neutral', 'score': 0.7920710444450378}]"
2013-12-13 02:13:06+00:00,5,1,7,Twitter for iPhone,ok ool ,"[{'label': 'positive', 'score': 0.6485087871551514}]"
2013-12-13 01:14:48+00:00,28,2,33,Twitter for iPhone,.metroboomin want some more  iamtm88 want some more nicca  sonnydigital  ,"[{'label': 'neutral', 'score': 0.4982621371746063}]"
2013-12-13 01:05:21+00:00,575,12,397,Twitter for iPhone,stoner goin razy ,"[{'label': 'neutral', 'score': 0.4979937970638275}]"
2013-12-13 01:01:40+00:00,7,3,21,Twitter for iPhone,stoner ,"[{'label': 'neutral', 'score': 0.856238603591919}]"
2013-12-13 00:51:31+00:00,7,5,10,Twitter for iPhone,"boomin vlog episode 5 metro boomin, youngthugworld & hoodrichkeem attend fashion show shot & edited by camkirk ","[{'label': 'neutral', 'score': 0.8753955364227295}]"
2013-12-13 00:43:03+00:00,54,6,33,Twitter for iPhone,lattt ,"[{'label': 'positive', 'score': 0.5569891929626465}]"
2013-12-13 00:32:20+00:00,8,2,12,Twitter for iPhone,who got the best stoner video  send them to me  ,"[{'label': 'positive', 'score': 0.8691627979278564}]"
2013-12-12 23:09:36+00:00,168,21,323,Twitter for iPhone,boy get the fuck out my face,"[{'label': 'negative', 'score': 0.8257242441177368}]"
2013-12-12 22:55:20+00:00,4,2,24,Twitter for iPhone,audio rich homie quan  get tf out my face feat. young thug prod. by fki   livemixtapes,"[{'label': 'neutral', 'score': 0.9203590750694275}]"
2013-12-12 22:52:58+00:00,3,0,8,Twitter for iPhone,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8255050182342529}]"
2013-12-12 22:52:19+00:00,3,0,8,Twitter for iPhone,mixtape youngthugworld  i came from nothing 3  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8120936751365662}]"
2013-12-12 22:51:42+00:00,2,0,10,Twitter for iPhone,mixtape young thug  1017 thug  get it live  livemixtapes youngthugworld djscream swampizzo,"[{'label': 'neutral', 'score': 0.6929624080657959}]"
2013-12-12 22:50:43+00:00,0,0,3,Twitter for iPhone,latest young thug mixtapes... shouts livemixtapes ,"[{'label': 'neutral', 'score': 0.8536713123321533}]"
2013-12-12 22:49:26+00:00,2,3,9,Twitter for iPhone,mixtape metroboomin  19 & boomin  get it live  livemixtapes trapaholics spinzhoodrich hoodrichkeem,"[{'label': 'neutral', 'score': 0.7689612507820129}]"
2013-12-12 22:44:44+00:00,3,1,2,Twitter for iPhone,stepbeen1k youngthugworld x metroboomin greatcombo   metro boomin want some moreee nicca ,"[{'label': 'positive', 'score': 0.8537141680717468}]"
2013-12-12 18:14:30+00:00,45,9,71,Twitter for iPhone,i just signed wit ysl... like a boss,"[{'label': 'positive', 'score': 0.8228929042816162}]"
2013-12-12 18:13:53+00:00,4,0,5,Twitter for iPhone,"salute xxl  last weekend xdannyxbrownx, trvisxx and peeweelongway dominate fools gold day off miami ","[{'label': 'positive', 'score': 0.9502617120742798}]"
2013-12-12 18:10:51+00:00,16,4,91,Twitter for iPhone,stoner,"[{'label': 'neutral', 'score': 0.7937784790992737}]"
2013-12-12 17:53:10+00:00,69,8,34,Twitter for iPhone,ysl  hoodrich loaded  ,"[{'label': 'neutral', 'score': 0.9139729142189026}]"
2013-12-11 18:14:33+00:00,20,6,15,Twitter for iPhone,so redbull... didnt kno yall knew the kid..  stoner,"[{'label': 'neutral', 'score': 0.7221264243125916}]"
2013-12-11 18:11:26+00:00,21,10,81,Twitter for iPhone,stoning..,"[{'label': 'neutral', 'score': 0.8503283858299255}]"
2013-12-10 14:37:05+00:00,10,5,16,Twitter for iPhone,so rollingstone  teamysl stonernation,"[{'label': 'neutral', 'score': 0.6545311212539673}]"
2013-12-07 22:33:18+00:00,3,2,0,Twitter for iPhone,ogfemi youngthugworld yooooooyo,"[{'label': 'neutral', 'score': 0.7964157462120056}]"
2013-12-07 16:31:56+00:00,92,22,281,Twitter for iPhone,im a stoner....     ,"[{'label': 'neutral', 'score': 0.7030502557754517}]"
2013-12-07 08:55:05+00:00,10,5,52,Twitter for iPhone,mansion lan....shut down,"[{'label': 'negative', 'score': 0.874047577381134}]"
2013-12-06 23:34:24+00:00,7,6,19,Twitter for iPhone,mansion lan tonight ... shouts to megameezy & hehoodrich movie ,"[{'label': 'positive', 'score': 0.8288614749908447}]"
2013-12-04 19:09:57+00:00,5,3,16,Twitter for iPhone,so to pigsandplans for mentioning 1017thug on their best albums of 2013 list ,"[{'label': 'positive', 'score': 0.8913177251815796}]"
2013-12-02 12:02:48+00:00,21,16,78,Twitter for iPhone,wake & bake.....,"[{'label': 'neutral', 'score': 0.8423917889595032}]"
2013-12-02 05:15:32+00:00,10,5,29,Twitter for iPhone,thistuesday u guys should come out and support  ,"[{'label': 'positive', 'score': 0.9194997549057007}]"
2013-12-01 04:38:24+00:00,18,4,8,Twitter for iPhone,my slime djkashatl turning up on stoner thank you my haitian brother salute,"[{'label': 'positive', 'score': 0.9626840949058533}]"
2013-12-01 03:27:05+00:00,5,5,18,Twitter for iPhone,v103 atl playing stoner now... tune in ysl,"[{'label': 'neutral', 'score': 0.5695204734802246}]"
2013-12-01 00:17:01+00:00,1,1,1,Twitter for iPhone,my slime lilbankhead945 6pm lock & loaded  live on your streetz945atl tunein radio  stonernation,"[{'label': 'neutral', 'score': 0.8096632361412048}]"
2013-11-30 08:01:23+00:00,2,5,7,Twitter for iPhone,trinidadjamesgg peeweelongway thanks for having us bredren..,"[{'label': 'positive', 'score': 0.9073529839515686}]"
2013-11-30 06:24:02+00:00,7,2,12,Twitter for iPhone,just turnt masquerade out with peeweelongway and trinidadjamesgg next stop doa ysl mpa 1017 stonermovement,"[{'label': 'neutral', 'score': 0.5784800052642822}]"
2013-11-29 03:18:16+00:00,3,1,3,Twitter for iPhone,so djkashatl he just went crazy wit stoner on v103 ysl stonermovement,"[{'label': 'positive', 'score': 0.9542766213417053}]"
2013-11-28 04:53:07+00:00,1,3,2,Twitter for iPhone,iamtlewis hoodrichrip bswift317 djtlewis salute..,"[{'label': 'neutral', 'score': 0.7471628189086914}]"
2013-11-28 03:02:26+00:00,1,1,13,Twitter for iPhone,my slime djkashatl just turnt up on stoner on v103 thanks man respect,"[{'label': 'positive', 'score': 0.9049729704856873}]"
2013-11-28 02:31:47+00:00,31,4,11,Twitter for iPhone,so to v103 4spinnin stoner,"[{'label': 'positive', 'score': 0.5004448294639587}]"
2013-11-28 01:33:43+00:00,16,12,83,Twitter for iPhone,how tf ah nigga think he gone survive on ah ysl runway....,"[{'label': 'negative', 'score': 0.8371757864952087}]"
2013-11-28 01:25:33+00:00,19,11,98,Twitter for iPhone,stoner...,"[{'label': 'neutral', 'score': 0.8490340709686279}]"
2013-11-27 17:27:55+00:00,9,5,22,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.8409950137138367}]"
2013-11-27 17:18:38+00:00,7,1,16,Twitter for iPhone,.sonnydigital want some more nicca,"[{'label': 'neutral', 'score': 0.750117838382721}]"
2013-11-27 17:18:00+00:00,5,1,10,Twitter for iPhone,.iamtm88 want some more nicca,"[{'label': 'neutral', 'score': 0.7119041681289673}]"
2013-11-27 17:17:24+00:00,11,3,28,Twitter for iPhone,.metroboomin want some more niccaz,"[{'label': 'neutral', 'score': 0.6510897874832153}]"
2013-11-27 16:59:00+00:00,10,8,36,Twitter for iPhone,got somemore fo yall ass..,"[{'label': 'negative', 'score': 0.5820680260658264}]"
2013-11-26 06:36:01+00:00,52,13,123,Twitter for iPhone,slime,"[{'label': 'neutral', 'score': 0.8084478974342346}]"
2013-11-26 05:21:38+00:00,5,1,7,Twitter for iPhone,willdonumbers ogcorduroy i feel like fabo,"[{'label': 'neutral', 'score': 0.8245924711227417}]"
2013-11-26 04:53:04+00:00,878,15,429,Twitter for iPhone,could one of my fans tweet chief keef the dannyglover link so he can listen to it,"[{'label': 'neutral', 'score': 0.8232479095458984}]"
2013-11-26 01:14:03+00:00,3,0,17,Twitter for iPhone,mixtape joseguapo   joses world 2  get it live   livemixtapes djscream spinzhoodrich joseguapo,"[{'label': 'neutral', 'score': 0.6582010388374329}]"
2013-11-25 03:40:53+00:00,104,15,106,Twitter for iPhone,hitunes coming soon..,"[{'label': 'neutral', 'score': 0.536446213722229}]"
2013-11-22 20:58:07+00:00,29,5,43,Twitter for iPhone,artwork for loaded by me and my bro peeweelongway. watch the  on youtube. download the single djservicepack ,"[{'label': 'neutral', 'score': 0.6666002869606018}]"
2013-11-22 03:53:45+00:00,1,0,2,Instagram,who asking boutmwwaa photo by slimegodmondo follow his trail.... ,"[{'label': 'neutral', 'score': 0.8007922768592834}]"
2013-11-20 21:25:39+00:00,9,4,17,Twitter for iPhone,foreignfriends ,"[{'label': 'neutral', 'score': 0.7355806231498718}]"
2013-11-20 13:23:49+00:00,6,2,28,Twitter for iPhone,baked..,"[{'label': 'neutral', 'score': 0.8325251340866089}]"
2013-11-19 07:33:27+00:00,1,3,2,Instagram,yslboss understandme photos by itsmaxxbitches follow her drippin. ,"[{'label': 'neutral', 'score': 0.795644998550415}]"
2013-11-19 06:38:12+00:00,39,3,15,Twitter for iPhone,quit phukkin wit my followers,"[{'label': 'negative', 'score': 0.8480644226074219}]"
2013-11-19 05:15:05+00:00,14,2,24,Twitter for iPhone,foreignfriends,"[{'label': 'neutral', 'score': 0.8296682238578796}]"
2013-11-18 18:53:04+00:00,32,6,101,Twitter for iPhone,stoner...,"[{'label': 'neutral', 'score': 0.8490340709686279}]"
2013-11-16 23:56:17+00:00,10,2,24,Twitter for iPhone,"on my way...wit my brother peeweelongway greenville, sc ... where my stoners at ","[{'label': 'neutral', 'score': 0.8465174436569214}]"
2013-11-15 15:02:16+00:00,15,4,50,Twitter for iPhone,go watch this shit again..young thug & peewee longway  loaded official video  via youngthugworld peeweelongway,"[{'label': 'neutral', 'score': 0.5012772083282471}]"
2013-11-15 14:59:00+00:00,8,3,33,Twitter for iPhone,early mornin....  loaded,"[{'label': 'neutral', 'score': 0.6626999974250793}]"
2013-11-14 21:58:38+00:00,15,3,42,Twitter for iPhone,stoning...,"[{'label': 'neutral', 'score': 0.8640249967575073}]"
2013-11-12 19:41:44+00:00,14,8,11,Twitter for iPhone,love the fact that i got my page back  yt,"[{'label': 'positive', 'score': 0.9843743443489075}]"
2013-11-12 15:05:04+00:00,13,3,87,Twitter for iPhone,stoner...,"[{'label': 'neutral', 'score': 0.8490340709686279}]"
2013-11-12 15:04:27+00:00,6,9,42,Twitter for iPhone,loaded..,"[{'label': 'neutral', 'score': 0.815988302230835}]"
2013-11-11 19:06:21+00:00,11,6,70,Twitter for iPhone,stoner...,"[{'label': 'neutral', 'score': 0.8490340709686279}]"
2013-11-11 17:01:13+00:00,18,3,37,Twitter for iPhone,i hope this nigga richhomiequan ready for this shit we bout to drop  yt,"[{'label': 'positive', 'score': 0.563932478427887}]"
2013-11-11 15:00:55+00:00,5,2,26,Twitter for iPhone,seen this yet young thug & peewee longway  loaded official video  via youngthugworld peeweelongway yslmpa,"[{'label': 'neutral', 'score': 0.9201297760009766}]"
2013-11-11 06:53:54+00:00,8,5,13,Twitter for iPhone,hitunes..... coming soon,"[{'label': 'positive', 'score': 0.609308123588562}]"
2013-11-09 15:35:59+00:00,36,4,48,Twitter for iPhone,thuggerthugger1  dance,"[{'label': 'neutral', 'score': 0.6453209519386292}]"
2013-11-09 04:16:08+00:00,0,2,0,Twitter for iPhone,follow my motherfukkin lil brodie liltjbaby and ig ,"[{'label': 'positive', 'score': 0.8287644386291504}]"
2013-11-09 01:39:13+00:00,34,14,80,Twitter for iPhone,every time i fuck... i need like  btches  new thugger.. on. the. wayyy,"[{'label': 'negative', 'score': 0.7714508175849915}]"
2013-11-08 23:14:53+00:00,1,0,8,Twitter for iPhone,instagram thuggerthugger1,"[{'label': 'neutral', 'score': 0.8021765947341919}]"
2013-11-08 23:02:36+00:00,0,2,1,Twitter for iPhone,yeadatzdabodii hitunes coming soon...,"[{'label': 'neutral', 'score': 0.6515251398086548}]"
2013-11-08 22:29:17+00:00,590,9,265,iOS,nolie im honest ,"[{'label': 'neutral', 'score': 0.7871872186660767}]"
2013-11-08 22:18:07+00:00,547,18,310,Twitter for iPhone,hitunes.... coming soon,"[{'label': 'positive', 'score': 0.5524190068244934}]"
2013-11-08 22:16:05+00:00,125,6,72,Twitter for iPhone,im back ,"[{'label': 'positive', 'score': 0.979428231716156}]"
2013-11-08 22:15:20+00:00,0,1,2,Twitter for iPhone,londonjae4real be heard but rarely seen...got my twitter back bro,"[{'label': 'neutral', 'score': 0.5559341311454773}]"
2013-11-08 22:12:19+00:00,0,0,2,Twitter for iPhone,joseguapo rt murder1smoke2 jose guapo  fucc tha rap gamegot my page back bro,"[{'label': 'neutral', 'score': 0.6434915065765381}]"
2013-11-08 22:11:51+00:00,0,2,6,Twitter for iPhone,foriegnfriends,"[{'label': 'neutral', 'score': 0.42822134494781494}]"
2013-11-08 22:08:05+00:00,17,3,21,Twitter for iPhone,got my twitter back bitchessss,"[{'label': 'positive', 'score': 0.8559591174125671}]"
