date,likes,replies,retweets,source,tweet,sentiment,ai_reply
2017-07-15 06:56:28+00:00,5146,40,2200,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.7368356585502625}]","Conversation id: 5debd88d-e9d1-4744-8b36-721522dc031c 
user >>   
bot >>  
"
2017-07-14 15:53:04+00:00,3733,53,2260,Twitter for iPhone,blue mampm 3  lets go....peeweelongway,"[{'label': 'neutral', 'score': 0.5262035131454468}]","Conversation id: 59152eda-6700-4895-9197-6ed707c5dca1 
user >> blue mampm 3  lets go....peeweelongway 
bot >> I'm in. 
"
2017-07-13 08:47:08+00:00,2505,64,1090,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.4204292595386505}]",NA
2017-07-13 06:16:54+00:00,3953,52,1710,Twitter for iPhone,living in a world where the ohhhsoverstep the ahhhs ,"[{'label': 'neutral', 'score': 0.5848262310028076}]","Conversation id: 0eb95977-bcd5-4c66-9c9f-f9d81ddff95e 
user >> living in a world where the ohhhsoverstep the ahhhs  
bot >> I'm not sure if I should be happy or sad that I'm not the only one who thought that. 
"
2017-07-11 22:27:10+00:00,613,33,267,Twitter for iPhone,im in miami for cdv july 29. much love to xlaced.buy your tickets now at  ,"[{'label': 'positive', 'score': 0.9606011509895325}]","Conversation id: 0442bd93-c8e2-454d-b216-e2e7bfa4daff 
user >> im in miami for cdv july 29. much love to xlaced.buy your tickets now at   
bot >> I'm in Miami for CDV july 29.much love to xlaced.buy your tickets now at  
"
2017-07-11 19:07:55+00:00,14435,106,8040,Twitter for iPhone,"so what im bipolar...   its real love when ur like this, and i love it","[{'label': 'positive', 'score': 0.9755679965019226}]","Conversation id: bd3f91cd-561e-41fb-bfe2-b0cc2061eefe 
user >> so what im bipolar...   its real love when ur like this, and i love it 
bot >> I'm bipolar too. I'm just not bipolar. 
"
2017-07-11 04:06:26+00:00,2287,20,684,Twitter for iPhone,and we love u too... ,"[{'label': 'positive', 'score': 0.9545004367828369}]","Conversation id: 6faaead8-55c5-4950-b5b9-edb0b2e840bd 
user >> and we love u too...  
bot >> I love you too, random stranger! 
"
2017-07-11 04:06:00+00:00,6109,98,1872,Twitter for iPhone,its to early to be this high... ,"[{'label': 'negative', 'score': 0.8378881812095642}]","Conversation id: c4c933ea-d75d-4688-ac12-b14dd945c148 
user >> its to early to be this high...  
bot >> I'm not sure if you're being serious or not, but I'm pretty sure that's not how it works. 
"
2017-07-11 01:42:03+00:00,32682,217,13383,Twitter for iPhone,u know uma make sure u nutt before i do... u know that,"[{'label': 'neutral', 'score': 0.5562130212783813}]","Conversation id: ea1ee6ae-8260-4ba3-b967-89990d79b745 
user >> u know uma make sure u nutt before i do... u know that 
bot >> I'm not sure if you're being serious or not. 
"
2017-07-10 22:00:34+00:00,1459,53,212,Twitter for iPhone,sure ,"[{'label': 'neutral', 'score': 0.6324976682662964}]","Conversation id: efa651dd-14a0-4326-9ef8-067ee42466c3 
user >> sure  
bot >> I'm online now 
"
2017-07-10 21:50:09+00:00,5291,220,1470,Twitter for iPhone,i had a million when u couldnt spell million...,"[{'label': 'neutral', 'score': 0.6090673804283142}]","Conversation id: 85ae19ae-52c4-4157-ba9c-7371e0205445 
user >> i had a million when u couldnt spell million... 
bot >> I had a million when I couldn't spell million... 
"
2017-07-10 21:49:24+00:00,2856,217,702,Twitter for iPhone,im use to millions lil brada...,"[{'label': 'neutral', 'score': 0.708791196346283}]","Conversation id: aa985fd3-99c0-436f-b5e8-71ee684acf13 
user >> im use to millions lil brada... 
bot >> I'm use to millions lil brada... 
"
2017-07-09 23:44:26+00:00,12959,92,11110,Twitter for iPhone,udigg,"[{'label': 'neutral', 'score': 0.6521069407463074}]","Conversation id: f2125d48-6a3c-449b-9cf5-2337b195ad41 
user >> udigg 
bot >>  
"
2017-07-09 23:44:12+00:00,7189,49,3685,Twitter for iPhone,bitches cant even have my number... its a prev,"[{'label': 'negative', 'score': 0.4224160313606262}]","Conversation id: 4934736e-909f-40ce-9057-3943ecfd0f04 
user >> bitches cant even have my number... its a prev 
bot >> I'm sorry, I'm not sure what you mean by that. 
"
2017-07-08 13:15:53+00:00,3314,60,920,Twitter for iPhone,this nigga just rubbed his head with his glasses then put em in his mouth  ,"[{'label': 'positive', 'score': 0.9326031804084778}]","Conversation id: af75209d-19e8-4be8-85c7-69b6b52ed28c 
user >> this nigga just rubbed his head with his glasses then put em in his mouth   
bot >> I'm not sure if you're serious or not, but that's a pretty good description of what happened. 
"
2017-07-08 13:08:05+00:00,47225,179,34144,Twitter for iPhone,bitch u goin cry in a rr or the bus,"[{'label': 'negative', 'score': 0.7804369926452637}]","Conversation id: 7f6c8542-e7bb-4652-8afd-ec7d012430f1 
user >> bitch u goin cry in a rr or the bus 
bot >> I'm not crying, I'm just really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, really, 
"
2017-07-08 04:53:36+00:00,1789,40,333,Twitter for iPhone,or a plane to ourself ...,"[{'label': 'positive', 'score': 0.6601579785346985}]","Conversation id: bc0448ad-b1fc-4b02-a73b-7d44f6b9d4e7 
user >> or a plane to ourself ... 
bot >> Or a plane to ourself... 
"
2017-07-08 04:50:31+00:00,11789,109,3201,Twitter for iPhone,"they kicked us off a plane we went and got on a jet, who needs the airport","[{'label': 'negative', 'score': 0.8450422286987305}]","Conversation id: 272ba7c5-4c7d-48d4-abf6-22cfe2b57ad8 
user >> they kicked us off a plane we went and got on a jet, who needs the airport 
bot >> I'm sure you could find a way to get back on the plane. 
"
2017-07-07 22:29:21+00:00,8756,42,2984,Twitter for iPhone,"no its on me, you did the hard part already which was the paving the way... real ones pay homage to the greats ","[{'label': 'positive', 'score': 0.6887290477752686}]","Conversation id: f064009b-0cb0-4a2b-b5dd-1afa6b6e5d5d 
user >> no its on me, you did the hard part already which was the paving the way... real ones pay homage to the greats  
bot >> I'm not saying I'm not paying homage to the greats, I'm saying I'm not paying homage to the greats. 
"
2017-07-07 19:52:14+00:00,10468,43,4530,Twitter for iPhone, my fault big brada... u dont count because u r the founder of strippers udigg ,"[{'label': 'negative', 'score': 0.7634406685829163}]","Conversation id: 4df88205-94c2-4f85-b4ee-a862ae5910a2 
user >>  my fault big brada... u dont count because u r the founder of strippers udigg  
bot >> I'm not the founder of strippers, I'm the founder of strippers. 
"
2017-07-07 17:22:55+00:00,3107,36,1366,Twitter for iPhone,i rather not do either... ,"[{'label': 'negative', 'score': 0.8806030750274658}]","Conversation id: 1de43599-f926-4c75-9d58-9af6756d917e 
user >> i rather not do either...  
bot >> I'm not sure if you're serious or not, but I'm not sure either. 
"
2017-07-07 17:10:00+00:00,37255,430,17314,Twitter for iPhone,fucking a stripper is one thang... but falling inlove with em is different and shouldnt be done...,"[{'label': 'negative', 'score': 0.6174817085266113}]","Conversation id: 8dd57479-a099-4bcd-ad78-17c8f8002814 
user >> fucking a stripper is one thang... but falling inlove with em is different and shouldnt be done... 
bot >> I agree. I'm not saying it's right, but it's not wrong. 
"
2017-07-05 05:17:48+00:00,146081,609,80157,Twitter for iPhone,i hate when girls die,"[{'label': 'negative', 'score': 0.9368813633918762}]","Conversation id: 4fc605d3-62e4-4076-84c4-427468f1dd68 
user >> i hate when girls die 
bot >> I hate when girls die 
"
2017-07-01 23:14:20+00:00,689,26,223,Instagram,thanks jay... ,"[{'label': 'positive', 'score': 0.9183554649353027}]","Conversation id: 0f5f41e6-f0fc-436a-8877-bfc99c0a16ad 
user >> thanks jay...  
bot >> You're welcome 
"
2017-07-01 23:00:29+00:00,300,10,54,Instagram,they say he going insane .... ,"[{'label': 'negative', 'score': 0.6319782733917236}]","Conversation id: 7e42fef3-e347-4ddb-97b6-542159f0dd99 
user >> they say he going insane ....  
bot >> I'm not sure if you're serious or not, but I'm going to go with the latter. 
"
2017-07-01 19:36:40+00:00,844,15,270,Instagram,only if u knew how happy i be when u text or call youd text and call more i looked in my ,"[{'label': 'positive', 'score': 0.9645724892616272}]","Conversation id: 0297dcd5-6118-4ef4-97a9-9e4683d6c23b 
user >> only if u knew how happy i be when u text or call youd text and call more i looked in my  
bot >> I'm not sure what you mean by that. 
"
2017-06-30 23:26:28+00:00,3721,350,879,Twitter for iPhone,new merch for my slimes  btg  ,"[{'label': 'positive', 'score': 0.8556364178657532}]","Conversation id: f56c3f40-25bf-43e7-a195-6e94a504d8ff 
user >> new merch for my slimes  btg   
bot >> I'm not sure if you're serious, but I'm pretty sure that's a joke. 
"
2017-06-30 03:34:51+00:00,63857,453,23352,Twitter for iPhone,im donating the proceeds from my show tonight to ppfa. i was a teenage parent. plannedunplanned parenthood is beautiful ,"[{'label': 'positive', 'score': 0.9759052395820618}]","Conversation id: 49fd9bd8-d520-48b0-ad33-81c8e0ea6408 
user >> im donating the proceeds from my show tonight to ppfa. i was a teenage parent. plannedunplanned parenthood is beautiful  
bot >> I'm so sorry for your loss. 
"
2017-06-29 22:33:10+00:00,1256,17,204,Twitter for iPhone,love my fans  btgnyc ,"[{'label': 'positive', 'score': 0.9823368787765503}]","Conversation id: 2711da2e-fa5b-4935-bc30-7b658c069357 
user >> love my fans  btgnyc  
bot >> I love you too 
"
2017-06-29 22:08:18+00:00,489,8,57,Twitter for iPhone,btgnyc tonight  ,"[{'label': 'positive', 'score': 0.735224187374115}]","Conversation id: 228b2dac-3b71-4e93-b4f2-9e3387ffe933 
user >> btgnyc tonight   
bot >> I'm in 
"
2017-06-29 19:12:07+00:00,399,8,70,Twitter for iPhone,4 & btgnyc  ,"[{'label': 'neutral', 'score': 0.5909700989723206}]","Conversation id: 0d33268a-2640-4059-9b98-a33d2d380f8b 
user >> 4 & btgnyc   
bot >> 4,5, 6,7, 8,9, 10,11, 12,13, 14,15, 16,17, 18,19, 20,21, 22,23, 24,25, 26,27, 28,29, 30,31, 32,33, 34,34, 35,35, 36,37, 38,38, 39,39, 40,40, 41,41, 42,42, 43,43, 44,44, 45,44, 45,44, 45,44, 45,44, 45,44 
"
2017-06-29 18:42:12+00:00,185,5,28,Instagram,tonight in nyc ,"[{'label': 'neutral', 'score': 0.884655237197876}]","Conversation id: 4b606b3b-3c14-4668-a1e8-5290f3683d7d 
user >> tonight in nyc  
bot >> I'm in NYC too! 
"
2017-06-29 17:27:49+00:00,607,5,77,Twitter for iPhone,btgnyc winner 3 ,"[{'label': 'positive', 'score': 0.6392978429794312}]","Conversation id: 0839e67c-07b0-4037-ab74-fa600326f044 
user >> btgnyc winner 3  
bot >> u dogetipbot 10 doge 
"
2017-06-29 16:53:47+00:00,835,18,194,Twitter for iPhone,btgnyc ,"[{'label': 'neutral', 'score': 0.8336536288261414}]","Conversation id: d26e3e71-3ff8-4310-84cd-44752a29c668 
user >> btgnyc  
bot >> u dogetipbot 10 doge 
"
2017-06-29 15:05:45+00:00,808,12,161,Twitter for iPhone,btgnyc 1 ticket per spot   ,"[{'label': 'neutral', 'score': 0.65553218126297}]","Conversation id: cddbdb6f-bd8d-4369-90d6-46a9d8fbec3a 
user >> btgnyc 1 ticket per spot    
bot >> I'll take one! 
"
2017-06-29 02:32:42+00:00,947,30,248,Twitter for iPhone,btgnyc,"[{'label': 'neutral', 'score': 0.8505171537399292}]","Conversation id: 82a271b5-7ca9-4730-aed1-6a5a577ba0f2 
user >> btgnyc 
bot >> u dogetipbot 10 doge 
"
2017-06-29 01:22:55+00:00,357,15,63,Instagram,shortly after e.b.b.t.g ,"[{'label': 'neutral', 'score': 0.9039797186851501}]","Conversation id: a9d4cd2d-8f22-453f-90e7-58300765590e 
user >> shortly after e.b.b.t.g  
bot >> I'm not sure if you're serious, but I'm pretty sure that's not the case. 
"
2017-06-26 18:23:47+00:00,740,24,164,Twitter for iPhone,tickets on sale now  june 29th  ,"[{'label': 'positive', 'score': 0.7018112540245056}]","Conversation id: b1e5b5ba-6469-4109-bc46-b9ff4e703959 
user >> tickets on sale now  june 29th   
bot >> I'm going to be there on the 29th. I'll be there for the whole show. 
"
2017-06-26 00:23:14+00:00,1306,27,523,Twitter for iPhone,"you saidunwrap the birds, get to rollinglets make our last toast, she gets the last gulpi smoke a whole leafi want some head and knees ","[{'label': 'neutral', 'score': 0.7493322491645813}]","Conversation id: e02f9aaf-4cbf-4684-842d-f7f0ff39c7e1 
user >> you saidunwrap the birds, get to rollinglets make our last toast, she gets the last gulpi smoke a whole leafi want some head and knees  
bot >> I'm not sure if I should upvote or downvote you. 
"
2017-06-26 00:15:31+00:00,1352,18,498,Twitter for iPhone,"relationshipu know shit going to get sloppy, trying to check us ","[{'label': 'negative', 'score': 0.5590869784355164}]","Conversation id: e892c6af-7448-4af5-9435-9fb91109714e 
user >> relationshipu know shit going to get sloppy, trying to check us  
bot >> I'm not sure what you mean by sloppy. 
"
2017-06-26 00:13:41+00:00,785,13,305,Twitter for iPhone, ,"[{'label': 'positive', 'score': 0.672910749912262}]","Conversation id: 2921ad99-cf10-44c3-9902-7a2cc0aa49e2 
user >>   
bot >>  
"
2017-06-26 00:09:11+00:00,1069,12,445,Twitter for iPhone, ,"[{'label': 'positive', 'score': 0.6108448505401611}]","Conversation id: a4399c1a-b918-47d1-91d8-01dec75f5603 
user >>   
bot >>  
"
2017-06-26 00:05:19+00:00,861,10,307,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7648186087608337}]",NA
2017-06-25 22:59:21+00:00,188,8,40,Instagram, ,"[{'label': 'positive', 'score': 0.6712003946304321}]","Conversation id: f2678ff8-12e8-41b5-983b-fae42f6214e2 
user >>   
bot >>  
"
2017-06-25 21:56:05+00:00,2025,40,381,Twitter for iPhone,e.b.b.t.g looks nothing like that ,"[{'label': 'negative', 'score': 0.6689665913581848}]","Conversation id: a4ea1dce-38e0-49c8-ba91-e9dd4231ed69 
user >> e.b.b.t.g looks nothing like that  
bot >> I think it's a reference to the movie. 
"
2017-06-25 21:24:28+00:00,214,6,49,Instagram,just posted a video ,"[{'label': 'neutral', 'score': 0.8400164842605591}]","Conversation id: e70bbe16-17e7-41e7-b621-ff806d3a4790 
user >> just posted a video  
bot >> I'm watching it now. 
"
2017-06-25 21:20:58+00:00,246,12,56,Instagram, ,"[{'label': 'neutral', 'score': 0.7032725214958191}]","Conversation id: bb1d0091-0bf2-4ae3-814f-5c55844b03d8 
user >>   
bot >>  
"
2017-06-25 21:19:46+00:00,229,4,63,Instagram, ,"[{'label': 'positive', 'score': 0.5848699808120728}]","Conversation id: 6b40d731-1094-434d-abb5-14106f929bbb 
user >>   
bot >>  
"
2017-06-25 00:22:30+00:00,1886,53,400,Twitter for iPhone,e.b.b.t.g.  nyc  6.29  tickets on sale monday  ,"[{'label': 'positive', 'score': 0.5914297103881836}]","Conversation id: c72a7869-6d68-4070-aba9-f416f6b0fcca 
user >> e.b.b.t.g.  nyc  6.29  tickets on sale monday   
bot >> I'm going to be there on Monday. I'll be buying a ticket. 
"
2017-06-24 06:34:04+00:00,1019,19,388,Instagram,fake love is worst then real hate.. kirko ,"[{'label': 'negative', 'score': 0.6876763701438904}]","Conversation id: 70ef7f21-f9e5-4e77-9b04-f706f895e830 
user >> fake love is worst then real hate.. kirko  
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a quote from the movie. 
"
2017-06-23 18:01:51+00:00,3505,44,1044,Twitter for iPhone,la is crazy...  gotta love it doe,"[{'label': 'positive', 'score': 0.9775994420051575}]","Conversation id: 78ec4816-585f-4b97-b737-27ca919a2b9f 
user >> la is crazy...  gotta love it doe 
bot >> I'm not sure if I should be happy or sad that I'm not in the mood for this. 
"
2017-06-23 18:00:22+00:00,2080,26,999,Twitter for iPhone,,"[{'label': 'negative', 'score': 0.5377798676490784}]",NA
2017-06-23 07:37:17+00:00,395,13,63,Instagram,e.b.b.t.g ,"[{'label': 'neutral', 'score': 0.7889098525047302}]","Conversation id: b48d50ea-ce75-4db7-af83-af4d274aa7f3 
user >> e.b.b.t.g  
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the movie The Big Lebowski. 
"
2017-06-23 05:04:41+00:00,259,3,48,Instagram, ,"[{'label': 'positive', 'score': 0.5793435573577881}]","Conversation id: 84f890c3-8db9-4e70-b73e-bc6aa1bec307 
user >>   
bot >>  
"
2017-06-23 05:04:04+00:00,194,6,31,Instagram, ,"[{'label': 'positive', 'score': 0.6737540364265442}]","Conversation id: 047e51ad-ec82-4ba3-a579-73dadc3e8382 
user >>   
bot >>  
"
2017-06-23 05:02:54+00:00,219,6,33,Instagram, ,"[{'label': 'positive', 'score': 0.535712480545044}]","Conversation id: 3317c4db-8abb-43cf-ae85-6e551c6a9925 
user >>   
bot >>  
"
2017-06-23 05:02:09+00:00,191,3,26,Instagram, ,"[{'label': 'positive', 'score': 0.6647796034812927}]","Conversation id: acf511de-eb6d-43c4-af05-0823782d4738 
user >>   
bot >>  
"
2017-06-23 04:59:34+00:00,285,7,54,Instagram,e.b.b.t.g ,"[{'label': 'neutral', 'score': 0.7931299805641174}]","Conversation id: dc58bcee-f592-4e87-8fa5-7ac2b7ae885d 
user >> e.b.b.t.g  
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the movie The Big Lebowski. 
"
