,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment
2760,2760,2014-08-02 22:25:20+00:00,50,11,38,Twitter for iPhone,I'm on the eastside tonight wit my bro @BloodyJayA1 #Udigg,"[{'label': 'neutral', 'score': 0.6013592481613159}]"
2761,2761,2014-08-01 18:31:33+00:00,38,13,49,Twitter for iPhone,"Janky promoters we want deal, I will not be here sorry New York I will not be at #lit http://t.co/BAoTE0VWXY","[{'label': 'negative', 'score': 0.8686728477478027}]"
2762,2762,2014-08-01 00:03:22+00:00,52,6,68,Tweetlogix,Metro Boomin- Chanel Vintage (Ft. Future &amp; Young Thug) [Dirty] https://t.co/QLnFnqNDF0,"[{'label': 'neutral', 'score': 0.9126885533332825}]"
2763,2763,2014-07-29 18:38:42+00:00,61,10,75,Tweetlogix,Metro Boomin- Chanel Vintage (Ft. Future &amp; Young Thug) [Dirty]  https://t.co/7ragpO9kd7 🔥🔥🔥🔥🔥🔥🔥,"[{'label': 'neutral', 'score': 0.6401855945587158}]"
2764,2764,2014-07-29 04:13:28+00:00,34,5,62,Tweetlogix,Get @MetroBoomin new single on iTunes with me and @1future #ChanelVintage #slatt #slatt #slatt #woooooh! http://t.co/cdrjvNvpwf 🔥,"[{'label': 'positive', 'score': 0.9310302734375}]"
2765,2765,2014-07-29 03:34:38+00:00,21,1,22,Twitter for iPhone,Chanel Vintage iTunes http://t.co/XdUpeLRYBP go grab that now #Udigg #Metrothuggin otw,"[{'label': 'neutral', 'score': 0.701382577419281}]"
2766,2766,2014-07-29 03:00:32+00:00,8,3,19,Tweetlogix,https://t.co/RVkoNcAdK8 RT #ChanelVintage #slatt,"[{'label': 'neutral', 'score': 0.9108619093894958}]"
2767,2767,2014-07-29 01:47:09+00:00,55,5,39,Twitter for iPhone,Makin history w my bro @LondonOnDaTrack #RG #YSL 4eva,"[{'label': 'positive', 'score': 0.8247634768486023}]"
2768,2768,2014-07-29 01:46:10+00:00,26,5,21,Twitter for iPhone,We Got @LondonOnDaTrack follow him on Ig @LondonOnDaTrack udigg,"[{'label': 'neutral', 'score': 0.6767644882202148}]"
2769,2769,2014-07-29 01:38:20+00:00,124,11,153,Tweetlogix,#CHANELVINTAGE‼️‼️‼️ http://t.co/WF8En0kxMW,"[{'label': 'neutral', 'score': 0.507173478603363}]"
2770,2770,2014-07-27 15:05:50+00:00,80,51,140,Twitter for iPhone,365 live ent #Jankypromoters .... Salute to all my fans especially #houston Udigg,"[{'label': 'positive', 'score': 0.9354548454284668}]"
2771,2771,2014-07-27 00:21:09+00:00,50,12,30,Twitter for iPhone,Tonight #ProphetBar I'm Live #Udigg http://t.co/Sg7k0tP5zQ,"[{'label': 'neutral', 'score': 0.8198300004005432}]"
2772,2772,2014-07-26 00:43:33+00:00,62,8,49,Twitter for iPhone,"This is the official after party for my concert in Houston,tx at #Limelight #Udigg http://t.co/53yZZ7bCr5","[{'label': 'neutral', 'score': 0.8561383485794067}]"
2773,2773,2014-07-25 19:32:28+00:00,14,3,9,Twitter for iPhone,“@cannablist: Lol &amp; I just said how Young Thug be everywhere but here”where you at ❓ #Udigg,"[{'label': 'neutral', 'score': 0.8490120768547058}]"
2774,2774,2014-07-25 19:27:42+00:00,25,5,32,Twitter for iPhone,Next Saturday I will be back home #Obsessions #Udigg,"[{'label': 'neutral', 'score': 0.663344144821167}]"
2775,2775,2014-07-25 19:04:02+00:00,36,5,23,Twitter for iPhone,"Tomorrow I will be Live Dallas, TX #ProphetBar Need all my Slimes in Attendance #Udigg ✌️ http://t.co/D62yA6OV9O","[{'label': 'neutral', 'score': 0.5480676889419556}]"
2776,2776,2014-07-24 23:34:11+00:00,49,8,66,Tweetlogix,.@YoungThug x @MetroBoomin (Metro Thuggin) - The Blanguage (Official Video): http://t.co/bdgH09GbZZ via @YouTube #MetroThuggin,"[{'label': 'neutral', 'score': 0.9121151566505432}]"
2777,2777,2014-07-24 22:48:06+00:00,35,3,29,Tweetlogix,"Download‼️‼️ Metro Thuggin - ""Cash Talk"" http://t.co/5RQoFz4zeh #MetroThuggin #UDIGG","[{'label': 'neutral', 'score': 0.7885391712188721}]"
2778,2778,2014-07-23 22:41:04+00:00,154,21,150,Tweetlogix,#MetroThuggin coming soon slimes I promise!,"[{'label': 'positive', 'score': 0.7540820837020874}]"
2779,2779,2014-07-22 23:20:55+00:00,85,21,81,Twitter for iPhone,"Saturday Dallas,Tx I'm live in concert performing all my hits #Udigg","[{'label': 'positive', 'score': 0.7313347458839417}]"
2780,2780,2014-07-22 23:19:07+00:00,54,4,40,Twitter for iPhone,This Sunday Houston get ready I'm taking over the town #Udigg http://t.co/V36bMoXPJS,"[{'label': 'positive', 'score': 0.5603945255279541}]"
2781,2781,2014-07-22 15:55:30+00:00,78,11,54,Twitter for iPhone,"I will be taking over Houston and Dallas,tx this weekend #Udigg http://t.co/sEUN4KdwyS","[{'label': 'neutral', 'score': 0.720872163772583}]"
2782,2782,2014-07-22 01:55:49+00:00,35,9,44,Tweetlogix,Download this.. http://t.co/camW7VTQob 🅱latt 🅱latt,"[{'label': 'neutral', 'score': 0.8551924824714661}]"
2783,2783,2014-07-21 02:18:37+00:00,83,20,71,Twitter for iPhone,Definition of a producer @LondonOnDaTrack my bro got 🔥🔥🔥frfr,"[{'label': 'positive', 'score': 0.9718794226646423}]"
2784,2784,2014-07-21 02:16:10+00:00,77,13,64,Twitter for iPhone,Studio w @LondonOnDaTrack 🔥🔥🔥 got my bro @SonnyDigital in here udigg,"[{'label': 'positive', 'score': 0.958784282207489}]"
2785,2785,2014-07-20 03:34:17+00:00,47,9,22,Twitter for iPhone,#ClubVault tonight I'm here in the town #Stoner #Udigg http://t.co/Y6pMJXZWCq,"[{'label': 'neutral', 'score': 0.8270728588104248}]"
2786,2786,2014-07-19 21:40:20+00:00,35,3,33,Twitter for iPhone,Car n Dub show now .... Get there #Udigg,"[{'label': 'neutral', 'score': 0.6468467116355896}]"
2787,2787,2014-07-19 19:02:00+00:00,21,4,31,Tweetlogix,Download #CASHTALK‼️‼️‼️ http://t.co/5RQoFz4zeh #MetroThuggin,"[{'label': 'neutral', 'score': 0.8063792586326599}]"
2788,2788,2014-07-17 22:22:42+00:00,36,6,26,Twitter for iPhone,#ClubValut this Saturday see y'all there #Udigg http://t.co/l70iUHJ73B,"[{'label': 'neutral', 'score': 0.5411190390586853}]"
2789,2789,2014-07-17 22:20:55+00:00,35,5,18,Twitter for iPhone,Destin Wats Brackin ... Be there soon #Udigg http://t.co/9gr18615ps,"[{'label': 'neutral', 'score': 0.6892538666725159}]"
2790,2790,2014-07-17 18:18:15+00:00,53,6,23,Twitter for iPhone,Tonight I'm really having my way #Onyx meet me there...... http://t.co/aIZawm6Bsf,"[{'label': 'positive', 'score': 0.9159131050109863}]"
2791,2791,2014-07-17 15:42:02+00:00,46,5,31,Twitter for iPhone,I'm home in my Bity tonight meet me at #Onyx tonight http://t.co/Rnrxk09ucW,"[{'label': 'neutral', 'score': 0.5646162033081055}]"
2792,2792,2014-07-17 06:05:11+00:00,167,14,193,Twitter for iPhone,Coming Soon @LondonOnDaTrack @juviethegreat my self #ReDSoX Classic on slime http://t.co/7CfKoEumWc,"[{'label': 'neutral', 'score': 0.697024405002594}]"
2793,2793,2014-07-17 06:02:23+00:00,113,9,74,Twitter for iPhone,Y'all have to follow him to get our next single #REDSOX @LondonOnDaTrack http://t.co/IxjO1ovRJj,"[{'label': 'neutral', 'score': 0.7179505825042725}]"
2794,2794,2014-07-17 05:58:22+00:00,45,5,47,Twitter for iPhone,We Got @LondonOnDaTrack follow him he presentin my next single #REDSOX ft @juviethegreat 🔥🔥🔥,"[{'label': 'positive', 'score': 0.9055261015892029}]"
2795,2795,2014-07-17 05:56:06+00:00,80,17,58,Twitter for iPhone,Studio w my producer @LondonOnDaTrack,"[{'label': 'neutral', 'score': 0.8233723640441895}]"
2796,2796,2014-07-15 02:15:35+00:00,89,19,199,Twitter for iPhone,RT if you want mre @youngthug &amp; @LondonOnDaTrack 🔥🔥🔥,"[{'label': 'positive', 'score': 0.6906469464302063}]"
2797,2797,2014-07-15 02:14:46+00:00,48,12,69,Twitter for iPhone,@LondonOnDaTrack produced my entire album n rich gang album y'all ready #YSL Udigg,"[{'label': 'positive', 'score': 0.5823851227760315}]"
2798,2798,2014-07-15 01:40:41+00:00,36,7,28,Twitter for iPhone,Monster Dub car and bike show this Saturday #Udigg,"[{'label': 'neutral', 'score': 0.7298321723937988}]"
2799,2799,2014-07-15 01:35:28+00:00,46,5,33,Twitter for iPhone,This Saturday #HollyWoodBeach I'm making a movie #ClubVault #Udigg http://t.co/sDAgWVefTJ,"[{'label': 'neutral', 'score': 0.6902645230293274}]"
2800,2800,2014-07-15 01:02:21+00:00,36,11,30,Twitter for iPhone,In the yooooo wit my lil bro @loveoohyie #Udigg,"[{'label': 'positive', 'score': 0.7151569724082947}]"
2801,2801,2014-07-14 21:09:20+00:00,123,28,213,Tweetlogix,I'm a #Warrior ‼️‼️❗️,"[{'label': 'positive', 'score': 0.8423024415969849}]"
2802,2802,2014-07-14 21:00:57+00:00,51,7,68,Tweetlogix,"Metro Thuggin - ""The Blanguage"" https://t.co/HSJz8idkV5","[{'label': 'neutral', 'score': 0.8954519033432007}]"
2803,2803,2014-07-14 18:36:41+00:00,27,8,18,Twitter for iPhone,I will not be #Cameo this Saturday in Miami #Udigg,"[{'label': 'negative', 'score': 0.5821590423583984}]"
2804,2804,2014-07-14 16:23:37+00:00,38,4,18,Tweetlogix,http://t.co/5RQoFz4zeh,"[{'label': 'neutral', 'score': 0.7373183965682983}]"
2805,2805,2014-07-13 21:33:06+00:00,51,11,57,Tweetlogix,Young Thug x Metro Boomin (Metro Thuggin) - The Blanguage (Official Video): http://t.co/bdgH09GbZZ via @YouTube #MetroThuggin @MetroBoomin,"[{'label': 'neutral', 'score': 0.8921808004379272}]"
2806,2806,2014-07-13 21:20:26+00:00,116,24,391,Tweetlogix,RT this if you want #MetroThuggin,"[{'label': 'neutral', 'score': 0.8959067463874817}]"
2807,2807,2014-07-13 21:18:56+00:00,146,16,172,Tweetlogix,#MetroThuggin is a classic album..,"[{'label': 'positive', 'score': 0.8983590006828308}]"
2808,2808,2014-07-13 21:12:45+00:00,38,5,54,Tweetlogix,#Warrior still coming too.. @MetroBoomin,"[{'label': 'neutral', 'score': 0.6167497038841248}]"
2809,2809,2014-07-13 21:09:08+00:00,18,1,21,Tweetlogix,Get #CASHTALK now! http://t.co/5RQoFz4zeh #MetroThugginComingSoon,"[{'label': 'neutral', 'score': 0.680651068687439}]"
2810,2810,2014-07-13 03:53:35+00:00,21,4,28,Tweetlogix,Get #CASHTALK now! https://t.co/uvEnVu1fTM #MetroThugginComingSoon #slatt,"[{'label': 'neutral', 'score': 0.657497763633728}]"
2811,2811,2014-07-12 05:44:08+00:00,94,5,49,Twitter for iPhone,Thank you #Palmetto y'all showed major love ✌️thank you until next time..... #Udigg http://t.co/KZukRvWV4m,"[{'label': 'positive', 'score': 0.9830307364463806}]"
2812,2812,2014-07-11 23:54:25+00:00,53,6,26,Twitter for iPhone,Tonight need all my stoners in attendance real turn up affair #Udigg #thehall http://t.co/iONIEkgBb3,"[{'label': 'positive', 'score': 0.6064029932022095}]"
2813,2813,2014-07-11 00:19:13+00:00,65,11,69,Tweetlogix,#udigg RT @1future: New @MetroBoomin on the way,"[{'label': 'neutral', 'score': 0.7239625453948975}]"
2814,2814,2014-07-10 21:43:53+00:00,91,5,76,Tweetlogix,http://t.co/PwuMiG9Bt7,"[{'label': 'neutral', 'score': 0.766858696937561}]"
2815,2815,2014-07-09 23:03:57+00:00,107,15,69,Twitter for iPhone,Greatest Producer Alive @LondonOnDaTrack #Udigg Love you SLIME!!! http://t.co/N7uZHWjaoP,"[{'label': 'positive', 'score': 0.9811028838157654}]"
2816,2816,2014-07-09 22:24:55+00:00,56,11,25,Twitter for iPhone,Yeah I'm live in your 🅱ity this Friday at #theHall #PalmettoFl #Udigg http://t.co/oiIpcswJkM,"[{'label': 'neutral', 'score': 0.5957472324371338}]"
2817,2817,2014-07-09 22:14:39+00:00,52,11,46,Twitter for iPhone,In the yo wit #LondonOnDaTrack....,"[{'label': 'neutral', 'score': 0.8263335824012756}]"
2818,2818,2014-07-09 18:10:07+00:00,38,6,32,Tweetlogix,"Metro Thuggin - ""Cash Talk"" [Co-Prod. By 808 Mafia] http://t.co/5RQoFz4zeh","[{'label': 'neutral', 'score': 0.9191513061523438}]"
2819,2819,2014-07-09 03:02:08+00:00,95,8,126,Twitter for iPhone,#WEGOTLONDONONDATRACK  !!,"[{'label': 'neutral', 'score': 0.8084723949432373}]"
2820,2820,2014-07-09 03:01:17+00:00,70,6,87,Twitter for iPhone,We making hits the real way over here #RichGang #Ysl #Richhomies @BIRDMAN5STAR  @RichHomieQuan,"[{'label': 'positive', 'score': 0.4996400773525238}]"
2821,2821,2014-07-08 19:57:55+00:00,98,11,140,Twitter for iPhone,#WEGOTLONDONONDATRACK,"[{'label': 'neutral', 'score': 0.8549219369888306}]"
2822,2822,2014-07-08 02:31:00+00:00,69,4,29,Twitter for iPhone,Big screen TV me #Udigg http://t.co/JpWxlqliCd,"[{'label': 'neutral', 'score': 0.8041413426399231}]"
2823,2823,2014-07-08 01:26:53+00:00,39,6,33,Twitter for iPhone,@MikeWiLLMadeIt just pulled up #Udigg,"[{'label': 'neutral', 'score': 0.7812954783439636}]"
2824,2824,2014-07-08 00:07:11+00:00,97,34,117,Twitter for iPhone,Me @Tip @peeweelongway in the #studio #Udigg,"[{'label': 'neutral', 'score': 0.7884475588798523}]"
2825,2825,2014-07-07 23:13:45+00:00,143,22,184,Twitter for iPhone,#YoungRichHomies @RichHomieQuan  it's bout that time #Udigg,"[{'label': 'neutral', 'score': 0.7074600458145142}]"
2826,2826,2014-07-07 19:16:57+00:00,54,5,22,Twitter for iPhone,"Palmetto,fl we Turing up the real way ... This Friday the #Hall live me #kingslime #Udigg http://t.co/LMJutdC6gq","[{'label': 'neutral', 'score': 0.673757791519165}]"
2827,2827,2014-07-06 19:51:43+00:00,26,3,36,Tweetlogix,Download #CASHTALK produced 🅱y @MetroBoomin and #808damuthafuckinmafia http://t.co/5RQoFz4zeh #MetroThuggin #slatt,"[{'label': 'neutral', 'score': 0.7999511957168579}]"
2828,2828,2014-07-06 19:14:53+00:00,30,4,22,Twitter for iPhone,@Hit_Boy I need y'all number!!!,"[{'label': 'neutral', 'score': 0.5650444626808167}]"
2829,2829,2014-07-06 02:58:24+00:00,21,5,23,Twitter for iPhone,"Thank you Rochester,Ny y'all showed major luv...#Udigg #Thugga","[{'label': 'positive', 'score': 0.9706680178642273}]"
2830,2830,2014-07-06 00:02:22+00:00,18,8,33,Tweetlogix,"Metro Thuggin - ""Cash Talk"" [Co-Prod. By 808 Mafia] by MetroBoomin on #SoundCloud https://t.co/bj6qy7wrGK #CASHTALK","[{'label': 'neutral', 'score': 0.8277435302734375}]"
2831,2831,2014-07-05 23:43:15+00:00,20,3,15,Twitter for iPhone,Rochester NY we here got my slime w me @LondonOnDaTrack UDIGG SLATTT,"[{'label': 'positive', 'score': 0.7405124306678772}]"
2832,2832,2014-07-05 03:13:19+00:00,38,6,15,Twitter for iPhone,Tonight #935 I'm rocking shit tonight #Charlotte stand up..... #Udigg http://t.co/HKGUlR4JZR,"[{'label': 'positive', 'score': 0.6255492568016052}]"
2833,2833,2014-07-04 22:38:11+00:00,28,2,28,Twitter for iPhone,We got @LondonOnDaTrack #YSL4eva love my slime !! UDIGG!!!,"[{'label': 'positive', 'score': 0.9807645678520203}]"
2834,2834,2014-07-04 22:37:10+00:00,41,6,55,Twitter for iPhone,#lifestyle @LondonOnDaTrack,"[{'label': 'neutral', 'score': 0.8716419339179993}]"
2835,2835,2014-07-04 17:03:43+00:00,29,7,69,Twitter for iPhone,Tonight big #4thofJuly show going down #udiggwhatimsayin I need everybody to come to show support #udigg http://t.co/4KlefvdyTq,"[{'label': 'positive', 'score': 0.8577799797058105}]"
2836,2836,2014-07-04 09:14:05+00:00,30,7,20,Twitter for iPhone,Later tonight I will be attendance #935 #Happy4thofJuly #StonerNation http://t.co/RDSTe9Mgwi,"[{'label': 'positive', 'score': 0.9440546631813049}]"
2837,2837,2014-07-04 08:34:07+00:00,72,12,98,Twitter for iPhone,#WEGOTLONDONONDATRACK,"[{'label': 'neutral', 'score': 0.8549219369888306}]"
2838,2838,2014-07-04 08:33:54+00:00,29,4,27,Twitter for iPhone,My producer @LondonOnDaTrack got 🔥🔥🔥 UDIGG!! #YSL,"[{'label': 'positive', 'score': 0.9739928841590881}]"
2839,2839,2014-07-04 02:29:45+00:00,25,7,26,Tweetlogix,"Metro Thuggin - ""Cash Talk"" [Co-Prod. By 808 Mafia] http://t.co/5RQoFz4zeh","[{'label': 'neutral', 'score': 0.9191513061523438}]"
2840,2840,2014-07-04 02:00:53+00:00,66,9,102,Tweetlogix,#MetroThuggin,"[{'label': 'neutral', 'score': 0.8042429685592651}]"
2841,2841,2014-07-04 00:04:19+00:00,15,4,4,Twitter for iPhone,"“@potchemist: @youngthug I'm really a big fan of you, can you do me a favor and pray for me😪😓 #salute” I will","[{'label': 'positive', 'score': 0.8340445160865784}]"
2842,2842,2014-07-03 22:05:43+00:00,35,7,16,Twitter for iPhone,Tomorrow night I'm here #4thJuly #Udigg http://t.co/uFAfOV1kEd,"[{'label': 'neutral', 'score': 0.6596091985702515}]"
2843,2843,2014-07-03 19:27:52+00:00,12,5,6,Twitter for iPhone,“@SonnyDigital: @youngthug gotta go back in! Waiting on you!” DM your number bro,"[{'label': 'neutral', 'score': 0.757779598236084}]"
2844,2844,2014-07-03 19:26:20+00:00,6,4,6,Twitter for iPhone,“@SonnyDigital: @youngthug yoo” what's Brackin bro ?,"[{'label': 'neutral', 'score': 0.9245023727416992}]"
2845,2845,2014-07-03 19:19:57+00:00,2,1,1,Twitter for iPhone,@kvivnXX @iamkatricka I don't see itv,"[{'label': 'neutral', 'score': 0.8352079391479492}]"
2846,2846,2014-07-03 19:17:07+00:00,5,1,4,Twitter for iPhone,“@iamkatricka: @youngthug is the fucking trending topic !! My niggah 👌👌” where ?? Show me...,"[{'label': 'neutral', 'score': 0.39613059163093567}]"
2847,2847,2014-07-03 19:10:10+00:00,3,1,4,Twitter for iPhone,“@speakondes_: @youngthug trending like a mf.”where at,"[{'label': 'neutral', 'score': 0.7940446734428406}]"
2848,2848,2014-07-03 19:01:59+00:00,110,13,134,Twitter for iPhone,New Music on the way #Udigg ...,"[{'label': 'positive', 'score': 0.5963094830513}]"
2849,2849,2014-07-03 18:56:23+00:00,20,2,36,Twitter for iPhone,"“@FilUp_MySwisher: ""@A1WOOPBOSS: AsF ""@OhSoBinky: young thug gay?"""" Stop lyin” Might not never been!! #Udigg 👋👋👋 ladies","[{'label': 'negative', 'score': 0.6034353375434875}]"
2850,2850,2014-07-03 18:19:52+00:00,8,1,4,Twitter for iPhone,“@LoveDanaChanel: Hey @youngthug” my ❤️❤️❤️❤️❤️ 😘😘😘😍😍 #Mywife,"[{'label': 'positive', 'score': 0.9848561882972717}]"
2851,2851,2014-07-03 18:11:17+00:00,35,38,27,Twitter for iPhone,Dj's get at Me......,"[{'label': 'neutral', 'score': 0.5721358060836792}]"
2852,2852,2014-07-03 18:07:13+00:00,7,2,8,Twitter for iPhone,“@ainworried: Somebody gotta have young thug pw he jus gave the ugliest girl in the United States of America a s/o” #Swea,"[{'label': 'negative', 'score': 0.8892152905464172}]"
2853,2853,2014-07-03 17:50:19+00:00,1,0,1,Twitter for iPhone,@_GetLikeBREA #Udigg,"[{'label': 'neutral', 'score': 0.8387041091918945}]"
2854,2854,2014-07-03 17:44:15+00:00,80,34,41,Twitter for iPhone,Put this as your avi screen shot it and @ me for a follow...#Udigg http://t.co/UYrmhpuFNk,"[{'label': 'neutral', 'score': 0.8471015691757202}]"
2855,2855,2014-07-03 17:33:16+00:00,6,0,3,Twitter for iPhone,“@mellowshay_: Bumping young thug” #Udigg,"[{'label': 'neutral', 'score': 0.8553442358970642}]"
2856,2856,2014-07-03 17:31:13+00:00,46,5,48,Twitter for iPhone,#RichGang or Don't #Bang #Udigg,"[{'label': 'neutral', 'score': 0.5078102350234985}]"
2857,2857,2014-07-03 17:25:38+00:00,7,3,3,Twitter for iPhone,“@OhSo_Ashleeyy: I was kinda pressed cause I missed young thug when he came to Dallas 😤”I'm 🅱uming back,"[{'label': 'negative', 'score': 0.8313323259353638}]"
2858,2858,2014-07-03 17:15:27+00:00,55,12,67,Twitter for iPhone,I 🅱ount six shots 🅱atch on @MTV with my big bro @Tip,"[{'label': 'neutral', 'score': 0.6440207362174988}]"
2859,2859,2014-07-03 17:12:50+00:00,12,1,9,Twitter for iPhone,http://t.co/sX3Z1OvBWP get your #Stoner gear here... #Udigg,"[{'label': 'neutral', 'score': 0.6789245009422302}]"
2860,2860,2014-07-03 17:10:18+00:00,61,14,171,Twitter for iPhone,"I want dem M's no Mickey D""s #Udigg","[{'label': 'neutral', 'score': 0.6122065186500549}]"
2861,2861,2014-07-03 17:09:50+00:00,0,2,0,Twitter for iPhone,@Paper__Trail You good slime??,"[{'label': 'neutral', 'score': 0.7357593774795532}]"
2862,2862,2014-07-03 17:06:06+00:00,17,8,36,Twitter for iPhone,"🅱harlotte,NC 4th need all my #Stoners in attendance ....","[{'label': 'neutral', 'score': 0.611572802066803}]"
2863,2863,2014-07-03 16:58:51+00:00,492,70,778,Twitter for iPhone,Where this #GAY shit bome from ??? Y'all trippin #UDigg #KingSlime Salute to all my #Fans #Udiggwhatimsayin,"[{'label': 'negative', 'score': 0.5693075060844421}]"
2864,2864,2014-07-03 16:54:08+00:00,11,1,9,Twitter for iPhone,“@DallasFaro: Why is Young Thug so gooooooooooood?” #blessed,"[{'label': 'positive', 'score': 0.9724330306053162}]"
2865,2865,2014-07-03 16:52:45+00:00,6,1,6,Twitter for iPhone,“@im_nationwide: @youngthug waitin on da 11th bro💯” #Florida,"[{'label': 'neutral', 'score': 0.7442166805267334}]"
