date,likes,replies,retweets,source,tweet,ai_reply,time_of_day,month,tweet_sent,tweet_score,reply_sent,reply_score
2017-01-01 09:24:09+00:00,355,17,96,Instagram,no better way to bring it in....... ,I'm not sure what you mean by that.,morning,January,neutral,0.5285492539405823,negative,0.5548035502433777
2016-12-29 03:01:36+00:00,381,8,126,Instagram,she say its themhe say its official i say its beenofficial ,"I'm not sure if you're serious or not, but I'm pretty sure that's not what she said.",night,December,neutral,0.8722284436225891,negative,0.6351875066757202
2016-12-28 04:42:06+00:00,174,10,90,Instagram,missjerrikak will u ,I'm not sure what you mean by that.,night,December,neutral,0.8642805218696594,negative,0.5548035502433777
2016-12-27 01:56:25+00:00,7185,92,3204,Twitter for iPhone,i think im putting 1future down with my business ...,I think I'm putting 1future down with my business...,night,December,neutral,0.7765052318572998,neutral,0.7663347721099854
2016-12-25 04:19:45+00:00,8373,118,5547,Twitter for iPhone,marry xmas to everybody....,I'm not sure if that's a good idea or not.,night,December,positive,0.872311532497406,negative,0.7023383975028992
2016-12-23 07:04:46+00:00,1778,38,445,Twitter for iPhone,i miss tm88,I miss the old tm88,early morning,December,neutral,0.5653601288795471,neutral,0.5282925367355347
2016-12-20 19:43:10+00:00,327,17,137,Instagram,xmasgiving... ,I'm not sure what you're trying to say.,evening,December,neutral,0.7732766270637512,negative,0.5576990246772766
2016-12-19 18:13:26+00:00,1332,32,608,Twitter for iPhone,when u got mss u dont need em.. ,I have a few,evening,December,neutral,0.5464319586753845,neutral,0.7648821473121643
2016-12-19 07:16:29+00:00,2192,49,834,Twitter for iPhone,i wanna fuck rika...,I want to be a part of this,early morning,December,negative,0.8038225769996643,positive,0.8116955161094666
2016-12-18 10:37:20+00:00,246,11,92,Instagram,highest fashion... ,I'm not sure what you mean by that.,morning,December,neutral,0.6725932359695435,negative,0.5548035502433777
2016-12-18 06:17:54+00:00,2854,33,1922,Twitter for iPhone,new years revolution no lies...,I'm not sure if I should be happy or sad that I got to see this live.,early morning,December,neutral,0.7203159928321838,negative,0.47691604495048523
2016-12-18 04:47:06+00:00,437,8,223,Instagram,petty  ,"I'm not sure if you're being serious or not, but I'm going to assume you're being serious.",night,December,neutral,0.5790420174598694,neutral,0.6316810846328735
2016-12-18 00:35:54+00:00,222,9,92,Instagram,petty  ,"I'm not sure if you're being serious or not, but I'm going to assume you're being serious.",night,December,neutral,0.5520926117897034,neutral,0.6316810846328735
2016-12-17 23:35:01+00:00,1741,16,652,Twitter for iPhone,hope all is well with ceeloo...,I hope so too.,night,December,positive,0.8512479066848755,positive,0.8045449256896973
2016-12-17 23:19:38+00:00,213,6,66,Instagram, fashion... ,I'm not sure what you're trying to say.,night,December,neutral,0.8431782722473145,negative,0.5576990246772766
2016-12-16 22:09:23+00:00,260,16,90,Instagram,high fashion  ,"I'm not sure if you're being serious or not, but I'm pretty sure that's a joke.",night,December,positive,0.817747950553894,negative,0.5872843861579895
2016-12-15 15:11:37+00:00,1154,27,654,Twitter for iPhone,words of wisdom,"I'm not sure if you're being sarcastic or not, but I'm pretty sure that's a quote from the movie.",afternoon,December,positive,0.7291464805603027,neutral,0.6471735835075378
2016-12-15 15:10:42+00:00,2520,31,1775,Twitter for iPhone,is not always that a person dont know what to do with u..sometimes its that a person dont want to do with u,I'm not sure what you mean by that.,afternoon,December,negative,0.5484434962272644,negative,0.5548035502433777
2016-12-15 03:16:31+00:00,345,20,136,Instagram,baes out....  ,"I'm sorry, I don't speak Japanese.",night,December,positive,0.8265804052352905,negative,0.725942850112915
2016-12-15 01:33:25+00:00,60,2,27,Instagram,fastlifechase say hes ready and next.... ,I'm ready,night,December,neutral,0.644161581993103,positive,0.6033333539962769
2016-12-15 00:14:30+00:00,1368,25,521,Twitter for iPhone,1 of these lame ass niggas done gave a freak the coat that only the crew have.. thirsty over bitches ass niggas got me in the hottest seat,I'm not even mad.,night,December,negative,0.9113693237304688,neutral,0.5001242756843567
2016-12-15 00:03:07+00:00,1148,24,443,Twitter for iPhone,i wish i would give this bitch my coat.. especially off my back ,I wish I had a coat.,night,December,negative,0.8810107111930847,negative,0.4031982421875
2016-12-13 17:41:27+00:00,1741,61,1064,Instagram,when your mama make u go to the airport and apologize  sorry love ones.... ,"I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I",evening,December,negative,0.8537846207618713,negative,0.7324929237365723
2016-12-12 22:25:16+00:00,185,15,61,Instagram,on stands now.... ,I'm in the same boat.,night,December,neutral,0.9079139232635498,negative,0.48582887649536133
2016-12-11 21:36:36+00:00,645,27,195,Twitter for iPhone,all my fans head to  now hihorsedtour ,I'm not sure if I should be happy or sad that I'm not a fan of this.,night,December,positive,0.7255290746688843,negative,0.8664951324462891
2016-12-10 03:45:21+00:00,224,24,57,Instagram,i love yall 4life... ,"I love you too, random stranger!",night,December,positive,0.9784404039382935,positive,0.9776563048362732
2016-12-10 01:27:56+00:00,54,3,21,Instagram,seankingston ,"I'm not sure if you're serious, but I'm pretty sure that's a real word.",night,December,neutral,0.8721978664398193,neutral,0.5642650723457336
2016-12-10 01:00:26+00:00,46,2,19,Instagram,seankingston ,"I'm not sure if you're serious, but I'm pretty sure that's a real word.",night,December,neutral,0.880083441734314,neutral,0.5642650723457336
2016-12-09 16:37:49+00:00,311,11,75,Instagram,"party in calabasas, we pouring up wont let u walk, ferrari bike u on cherish your mom, ","I'm in Calabasas, I'm not sure what you're talking about.",afternoon,December,positive,0.6258203983306885,neutral,0.5266479849815369
2016-12-08 22:10:00+00:00,276,40,77,Instagram,african american i am.. ,"I'm not racist, but...",night,December,neutral,0.8526188135147095,negative,0.5909067392349243
2016-12-08 20:08:33+00:00,3785,47,3406,Twitter for iPhone,im goin brazy on em,I'm going to be brazy on em,evening,December,neutral,0.4629489481449127,neutral,0.4002079963684082
2016-12-08 20:05:51+00:00,223,19,83,Instagram,africanamerican i am ,"I'm not racist, I'm just a racist.",evening,December,neutral,0.8377770781517029,negative,0.7012304067611694
2016-12-08 18:54:28+00:00,335,11,121,Twitter for iPhone,crazymind brater againstallodds slatter,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",evening,December,negative,0.7546866536140442,neutral,0.6109818816184998
2016-12-08 18:48:28+00:00,232,21,95,Instagram,africanamerican i am ,"I'm not racist, I'm just a racist.",evening,December,neutral,0.7995859384536743,negative,0.7012304067611694
2016-12-08 18:20:22+00:00,316,30,157,Instagram,africanamerican i am ,"I'm not racist, I'm just a racist.",evening,December,neutral,0.8099376559257507,negative,0.7012304067611694
2016-12-08 18:11:06+00:00,302,19,170,Instagram,i dont do politics is too close to police..... ,I don't do politics is too close to police...,evening,December,negative,0.6807490587234497,negative,0.7450262904167175
2016-12-08 18:00:57+00:00,2312,221,1032,Twitter for iPhone,i love africa... i almost got stuck when i went,I was stuck for a good 10 minutes.,evening,December,positive,0.9328022003173828,negative,0.7681639790534973
2016-12-08 17:56:50+00:00,2229,24,1278,Twitter for iPhone,i dont do politics too close to police..,I don't do politics too close to police...,evening,December,positive,0.590541422367096,neutral,0.6648314595222473
2016-12-08 16:35:10+00:00,4387,43,2898,Twitter for iPhone,mood ,I'm not sure what you mean by mood.,afternoon,December,neutral,0.8440841436386108,neutral,0.5549704432487488
2016-12-08 11:00:29+00:00,1396,27,493,Twitter for iPhone,tomorrow uma wear jewelry...,"I'm not sure if you're serious or not, but I'm going to go with yes.",morning,December,neutral,0.8443642258644104,neutral,0.6914947628974915
2016-12-07 21:25:16+00:00,382,11,115,Instagram,when u bout to mariah carey high note ,I'm not even mad.,night,December,positive,0.8602399230003357,neutral,0.5001242756843567
2016-12-06 14:10:43+00:00,554,14,171,Twitter for iPhone,i meant muti  dorks,"I know, I was just making a joke.",afternoon,December,negative,0.6649702787399292,neutral,0.6539814472198486
2016-12-06 14:09:45+00:00,759,29,281,Twitter for iPhone,7 letter gangs aint nun btw...,"I know, but it's still a good song.",afternoon,December,negative,0.48837098479270935,positive,0.8981886506080627
2016-12-05 19:57:02+00:00,1238,31,441,Twitter for iPhone, for all my fans ,I'm a fan of your fans.,evening,December,neutral,0.6129538416862488,positive,0.9127177596092224
2016-12-05 01:25:09+00:00,2447,50,872,Twitter for iPhone,use my code ythug16 to get 40 off at puma online and instores now through 125 ,I'm not seeing it on the site.,night,December,positive,0.7113387584686279,neutral,0.6866487264633179
2016-12-03 23:19:29+00:00,249,20,84,Instagram,pablo ,"Pablo is a great guy, but he's not a good fit for the team.",night,December,positive,0.5113341212272644,negative,0.8650952577590942
2016-12-03 22:46:57+00:00,191,10,43,Instagram,happy cday and ily young bull.. keep getting it ,Thanks! I will!,night,December,positive,0.9866666197776794,positive,0.9385045766830444
2016-12-03 03:24:20+00:00,201,13,69,Instagram,sexy mfer.... ,"I'm not sure what that means, but I'm going to assume it means I'm a guy.",night,December,positive,0.7891783714294434,neutral,0.7347456216812134
2016-12-01 04:24:27+00:00,44,5,6,Instagram,kwongmedia thanks my love ,You're welcome,night,December,positive,0.9725900888442993,positive,0.8377255201339722
2016-12-01 00:39:19+00:00,174,15,50,Instagram,gla ,"I'm not sure if you're being serious or not, but I'm not sure either.",night,December,neutral,0.5240702629089355,negative,0.6527354717254639
2016-11-30 02:11:46+00:00,318,17,114,Instagram,this money taste so so so good... thankugod ,I'm so glad you like it!,night,November,positive,0.9773700833320618,positive,0.9819869995117188
2016-11-30 01:02:46+00:00,1627,68,576,Twitter for iPhone,all my real fans go to  ,I'm a fan of the                                                                                                                 ,night,November,positive,0.6697037220001221,positive,0.849736750125885
2016-11-29 14:50:51+00:00,4048,43,2467,Twitter for iPhone,tweet & delete ,Twitter,afternoon,November,neutral,0.8011705279350281,neutral,0.6987698078155518
2016-11-29 10:21:42+00:00,1205,26,771,Twitter for iPhone,yall hoes need lemisol... ,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",morning,November,negative,0.5570430159568787,neutral,0.6109818816184998
2016-11-26 22:35:43+00:00,294,13,68,Twitter for iPhone, come see me at hot 97s hot for the holidays concert  the prudential center in nj december 3rd get your tix now ,I'm going to the concert in NYC on the 3rd. I'll be there.,night,November,neutral,0.5490199327468872,positive,0.5541322231292725
2016-11-24 19:59:50+00:00,211,11,83,Instagram,backend crazy... ,"I'm not crazy, I'm just a crazy person.",evening,November,neutral,0.5677252411842346,neutral,0.48825445771217346
2016-11-24 04:31:41+00:00,1934,74,425,Twitter for iPhone,sorry to my fans i had to leave the show early... the sound was fucked i could look any dumber ,I'm sorry to hear that.,night,November,negative,0.9472283720970154,negative,0.839466392993927
2016-11-23 22:15:41+00:00,45,2,16,Instagram,puma yslapparel ,Puma yslapparel,night,November,neutral,0.8232820630073547,neutral,0.8099156022071838
2016-11-23 03:39:00+00:00,374,14,133,Instagram,excuse the young thug sign im jeffery now ,I'm not a rapper,night,November,neutral,0.6568743586540222,neutral,0.6307119727134705
2016-11-23 02:35:47+00:00,178,5,59,Instagram,hi horsed tour... ,I'm not horsed.,night,November,neutral,0.6909792423248291,neutral,0.6264423727989197
2016-11-23 01:12:09+00:00,150,5,63,Instagram,ogs... atlantashit ,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",night,November,neutral,0.8475942611694336,neutral,0.6109818816184998
2016-11-22 23:03:55+00:00,176,5,78,Instagram,itssa.... ,"I'm sorry, I don't speak Japanese.",night,November,neutral,0.8834153413772583,negative,0.725942850112915
2016-11-21 22:54:36+00:00,176,10,50,Instagram,thats cap... ,"I know, but I'm not sure if it's a good idea to put him in the game.",night,November,neutral,0.719328761100769,negative,0.7170851826667786
2016-11-21 03:38:23+00:00,598,33,175,Instagram,"owning a label bro, im happy... ","I'm happy too, but I'm not sure if I should be happy or not.",night,November,positive,0.9806287288665771,positive,0.5560618042945862
2016-11-21 03:18:28+00:00,55,1,19,Instagram,puma yslapparel ,Puma yslapparel,night,November,neutral,0.8319803476333618,neutral,0.8099156022071838
2016-11-20 07:54:57+00:00,1539,23,698,Twitter for iPhone,giving em back to the hood near u....,I'm not giving them back to the hood.,early morning,November,neutral,0.8971613049507141,negative,0.5987944602966309
2016-11-20 06:37:21+00:00,2700,49,1395,Twitter for iPhone,u sexy .. m,I'm not sure if you're being serious or not.,early morning,November,positive,0.7660014033317566,negative,0.500285804271698
2016-11-19 21:27:08+00:00,264,7,86,Instagram,millionaires .... ,",",night,November,neutral,0.6414860486984253,positive,0.4570412337779999
2016-11-19 07:30:55+00:00,2621,31,1965,Twitter for iPhone,but god and my mother,And my axe!,early morning,November,positive,0.7335363030433655,positive,0.5389727354049683
2016-11-19 00:39:18+00:00,199,5,52,Instagram,hi horsed tour .... ,"I'm not sure what you're trying to say, but I'm not sure what you're trying to say either.",night,November,positive,0.5625072121620178,negative,0.7615373730659485
2016-11-18 05:57:41+00:00,173,11,54,Instagram,read the shirt ,"I did, it's just a joke.",early morning,November,positive,0.5135067701339722,neutral,0.5954380631446838
2016-11-18 00:46:56+00:00,220,7,67,Instagram,hi horsed tour ... ,I'm not horsed.,night,November,neutral,0.6615477204322815,neutral,0.6264423727989197
2016-11-17 12:11:13+00:00,14398,160,13239,Twitter for iPhone,im weird af,I'm weird too,afternoon,November,negative,0.7767689228057861,negative,0.6528888940811157
2016-11-15 22:06:34+00:00,65,3,28,Instagram,puma us... ,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",night,November,neutral,0.8822826743125916,negative,0.681525707244873
